,match_id,team_id,game_size,party_size,player_dist_ride,player_dist_walk,player_survive_time,player_kills,team_placement,speed
87,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100062,95,1,0.0,43.48268510000001,139.808,1,80,0.311017145656901
88,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100063,95,1,0.0,82.67385999999998,128.16899999999998,0,82,0.6450378796744922
89,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100065,95,1,0.0,749.5849,782.283,0,45,0.9582016993850051
90,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100066,95,1,0.0,37.6777229,83.69200000000002,0,95,0.45019503536777694
91,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100067,95,1,0.0,103.655823,365.044,0,64,0.2839543260538456
92,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100068,95,1,5358.04541,2163.33252,1373.026,4,19,1.5755947228967258
93,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100069,95,1,0.0,2278.453,950.523,0,38,2.3970519387747586
94,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100070,95,1,2420.67358,2832.055,1192.062,1,26,2.3757614956269055
95,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100071,95,1,4192.6377,811.424,1004.447,1,36,0.8078315729948917
96,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100072,95,1,783.4159549999998,720.073,649.026,3,51,1.1094671091759036
97,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100073,95,1,2882.02417,2080.07666,1648.77,1,10,1.2615929814346454
98,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100074,95,1,0.0,22.018837,119.705,0,83,0.18394250031327014
99,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100075,95,1,0.0,15.0740776,102.019,0,90,0.1477575510444133
100,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100076,95,1,0.0,1734.6691899999996,1108.783,0,46,1.5644803266283842
101,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100077,95,1,131.021866,415.154816,389.552,0,61,1.0657237441984637
102,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100078,95,1,1160.4597199999996,1118.90051,1020.264,1,34,1.0966774383884954
103,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100079,95,1,0.0,178.66481000000005,114.193,0,86,1.5645863581830763
104,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100080,95,1,6583.38,691.8981,1708.33,1,7,0.40501431222304823
105,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100081,95,1,0.0,365.898682,489.609,1,57,0.7473283415950279
106,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100082,95,1,2406.154,565.480835,637.758,0,52,0.8866699202518823
107,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100083,95,1,0.0,168.39064,264.719,0,69,0.6361108949489837
108,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100084,95,1,444.334839,2610.382,1911.936,0,3,1.3653082529959162
109,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100085,95,1,3955.83,1217.18945,1503.774,2,27,0.8094231247514587
110,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100086,95,1,0.0,267.152954,405.43,0,60,0.6589373110031326
111,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100087,95,1,2575.8786600000008,1695.30017,1584.257,0,13,1.0700916391721798
112,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100088,95,1,0.0,983.1144,687.102,2,48,1.4308128924089873
113,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100089,95,1,0.0,82.5438843,140.63,0,79,0.5869578631870868
114,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100090,95,1,0.0,2144.114,1046.739,1,33,2.0483750008359296
115,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100091,95,1,0.0,51.4176025,88.384,0,92,0.5817523816527879
116,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100092,95,1,4049.15,2397.36084,921.82,0,39,2.600682172224512
117,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100093,95,1,0.0,203.794662,325.374,1,65,0.6263397259768757
118,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100094,95,1,6247.6245100000015,1414.65063,1085.055,0,30,1.3037593762528168
119,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100095,95,1,0.0,5.43447161,118.428,0,85,0.045888401476002295
120,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100096,95,1,3611.27783,2286.42871,1783.8339999999996,2,4,1.2817497087733503
121,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100097,95,1,0.0,138.05242900000002,190.814,0,75,0.7234921389415873
122,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100098,95,1,0.0,368.567932,622.933,0,53,0.5916654471668703
